Year,Month,Day,Weekday,Start Time,Event Name,Venue
2014,03,22,土,11:00,AnimeJapan 2014 1日目 NBCユニバーサル・エンターテイメントブース「ご注文はラジオですか？AJスペシャル」,東京ビッグサイト(東京国際展示場)
2014,02,11,火,13:00,クルセイドフェスタ2013東京大会 「ロボットガールズZ」スペシャルステージ,東京都立産業貿易センター浜松町館
2014,01,29,水,19:00,『水木一郎 ＆ロボットガールズ チームZ ヒーローソングライブ』Supported by スカパー！,パセラリゾーツグランデ渋谷
2014,01,18,土,14:00,KAWAII POP FES by @JAM in 台湾 (1月18日),河岸留言西門紅樓展演館
2013,12,31,火,18:45,「第64回 NHK紅白歌合戦」番組観覧,NHKホール
2013,12,23,月,18:30,『ロボットガールズＺ』完成披露イベント,スペースFS汐留
2013,12,08,日,17:30,いのりっくま ライブ＆トークショー（東京）,ベノア銀座店(パセラリゾーツ銀座店B3F)
2013,11,24,日,18:00,「恋愛ラボ」スペシャルイベント　～私立藤崎女子中学"大"文化祭！～ 夜の部,ラフォーレミュージアム六本木(閉館)
2013,11,24,日,14:00,「恋愛ラボ」スペシャルイベント　～私立藤崎女子中学"大"文化祭！～ 昼の部,ラフォーレミュージアム六本木(閉館)
2013,11,16,土,13:00,いのりっくま　ライブ＆トークショー あるあるCity,あるあるCity B1Fスタジオ
2013,11,15,金,14:00,びっくり伝統文化 in 台東 第1部 久慈市観光物産展＆ステージショー,上野公園(上野恩賜公園)
2013,10,14,月,14:15,マチ★アソビ vol.11 3日目 いのりっくま ライブ＆トークショー,新町橋東公園ステージ
2013,10,14,月,10:00,マチ★アソビ vol.11 3日目 サージュ・コンチェルト　トークショー,ufotable CINEMA
2013,10,13,日,18:30,マチ★アソビ vol.11 2日目 ゲーム・キッズ徳島マチ★アソビ朗読館vol.2,ufotable CINEMA
2013,08,18,日,15:00,恋愛ラボ 私立藤崎女子中学校 臨時集会,SME乃木坂ビル(乃木坂スクエア)
2013,07,05,金,17:00,TVアニメ「恋愛ラボ」特製うちわ 店頭お渡し会 AKIHABARAゲーマーズ本店,AKIHABARAゲーマーズ本店
2013,07,04,木,17:00,TVアニメ「恋愛ラボ」特製うちわ 店頭お渡し会 ゲーマーズなんば店,ゲーマーズなんば店
2013,06,30,日,14:00,TVアニメ「恋愛ラボ」第1話試写会＆トークイベント,科学技術館サイエンスホール
2012,07,01,日,18:00,ガスト・ガーラ,大宮ソニックシティ 大ホール
2012,04,01,日,17:15,アニメコンテンツエキスポ2012 シェルノサージュ ～失われた星へ捧ぐ詩～ トークイベント,幕張メッセ 国際展示場ホール
2012,03,18,日,13:30,ゲームの電撃 感謝祭 2012 「ガスト シークレットステージ ～二つの贈りもの～」,ベルサール秋葉原
2011,11,23,水,19:00,L.M.S. SHOWCASE Vol.4,アンコール渋谷(閉店)
2011,09,25,日,18:30,L.M.S. SHOWCASE Vol.2,アンコール渋谷(閉店)
2011,05,10,火,18:30,G-MARKET LIVE,原宿アストロホール(閉店)
2011,02,20,日,12:30,AOTA-GAY！　~今日の主役は私なんだからねっっ！~,晴れたら空に豆まいて
2010,12,25,土,14:00,G-MARKET vol.4,KDDIデザイニングスタジオ(閉店)
2010,10,24,日,14:00,G-MARKET vol.2,KDDIデザイニングスタジオ(閉店)
